0,1
0,28.70109974712211
1,28.313017107498013
2,16.53894306935586
3,27.858660832542057
4,24.379058257920818
5,23.210009071230964
6,13.82833511204328
7,22.872954787782533
8,28.728574814973275
9,30.755391597783962
10,46.421790102468314
11,61.083738152851765
12,49.70052407711403
13,51.597659718518884
14,55.29491423118236
15,37.764753694988926
16,46.80375495488087
17,23.238641085833116
18,32.661084096219945
19,49.988736620800495
20,47.110678774321855
21,38.25599326966698
22,44.809963062974816
23,35.10633906440241
24,37.316192172379075
25,30.91661371653896
26,33.99390821227221
27,34.83344185968444
28,26.305141435205062
29,9.167933564595327
30,30.578008293784688
31,59.71943062300008
32,9.105021358280595
33,30.29597619413254
34,49.15406152755422
35,58.63354066961019
36,70.88456046776683
37,68.25594307463962
38,67.30474923080541
39,64.7489174236184
40,33.640711024747006
41,40.01962084122568
42,40.956478503933866
43,53.64983960960794
44,40.113194931090604
45,33.93884017148721
46,63.45538782155696
47,39.46601688196386
48,34.95929544102516
49,58.35997550502141
50,35.78918096045588
51,43.23643173073116
52,41.473140667070695
53,29.45645074876464
54,23.67201644970291
55,55.07604811221802
56,53.32901503888117
57,58.81233357246625
58,74.46931498624387
59,64.25356377765233
60,93.81182791468916
61,59.53136820991821
62,42.297541149647984
63,62.34054579343341
64,66.74459420616085
65,76.2287913696307
66,57.88550046094148
67,62.3124061564549
68,62.39992910361335
69,83.18732813474259
70,40.19277259810191
71,55.2950041238345
72,51.04671829587138
73,42.253010811473814
74,45.943739992515845
75,51.378423348314385
76,42.134537218500576
77,51.956720366641804
78,58.4582545119815
79,61.347331579112314
80,53.68691457709095
81,63.373805694780216
82,71.0434415387757
83,83.76415104511916
84,80.68057917229935
85,91.2694388754043
86,74.12725513849438
87,49.331352906780396
88,74.50139917768844
89,57.54905380815773
90,72.54123450576965
91,70.09671877654033
92,74.2082420978027
93,62.4764240299825
94,57.835332982435304
95,36.67892084525565
96,65.4313643387652
97,53.23129975674682
98,47.25401949330227
99,64.4306780424241
100,57.50963926494903
101,54.95547580668504
102,59.261435741340485
103,54.1130235276313
104,51.49037852399522
105,51.82948573558065
106,79.79984398794412
107,83.43506999251545
108,80.29585491342588
109,74.64076226719065
110,78.80228221276526
111,78.52673348043461
112,66.68494398655506
113,71.72622434411892
114,72.06694091641432
115,59.49556319296028
116,75.56043527634485
117,51.89335062327521
118,34.367878123093746
119,59.420122814645
120,48.1832132943804
121,72.59451804841302
122,43.34138822657735
123,66.20379141692288
124,52.91933440125496
125,55.90796085422799
126,41.13657660606534
127,86.97253713229559
128,63.49060237149649
129,91.95626595434996
130,76.34061552536737
131,71.4242999524711
132,76.0771924368239
133,90.51481211902069
134,62.77620651307746
135,67.2675475902653
136,77.88569330846684
137,76.87629787862757
138,59.82563324235791
139,65.0460172561986
140,86.17584063990692
141,60.15147725126053
142,68.49182247257752
143,57.153665810230386
144,40.42082134261149
145,55.053995166721755
146,44.11738541228749
147,53.68687582356408
148,44.80768523301451
149,58.472150901255326
150,52.954736680590415
151,68.65757723015668
152,53.31385764030443
153,70.50364226532551
154,83.39024153048786
155,86.55877927844917
156,84.31744869723188
157,79.1249631617361
158,55.39357923915046
159,64.15240783533147
160,65.24562257769075
161,60.90024388223447
162,67.19779921665331
163,58.11615396279077
164,70.63529042071984
165,53.53205351102545
166,46.9386897799934
167,37.21855563347701
168,61.290858337457664
169,37.42696668945733
170,35.65003699108297
171,29.77373659084731
172,64.90976263898976
173,62.38168587116674
174,36.66622972408136
175,35.447327122976304
176,42.675261024644215
177,48.135206366726734
178,53.227604320202346
179,68.38148884061408
180,56.64907994865962
181,64.0119391217847
182,62.85987883649756
183,56.9301592477174
184,56.37775184393448
185,46.3070941586372
186,52.06491341409173
187,63.17952682125255
188,43.42869328997452
189,59.431877076498154
190,46.44390407507115
191,56.573620115718555
192,29.402888394831376
193,43.240139346466776
194,32.28557147190168
195,48.04528760001914
196,36.02044488346423
197,24.381087972169436
198,47.77588941113529
199,27.95943282095547
200,29.975343638477355
201,37.049498351300954
202,43.67026726295874
203,52.445138462247
204,55.07828115269375
205,69.62414017525913
206,62.1398625790834
207,54.951592785725
208,59.32982554796377
209,47.93585837777509
210,47.52351236777046
211,40.07535799217837
212,43.80177241794929
213,44.53134837219992
214,56.724321163487794
215,34.043880001949525
216,53.97005148058779
217,64.53817519993527
218,43.01707778637135
219,42.71995459220997
220,46.53764276908848
221,38.568210610065684
222,38.99570219180369
223,53.72162577803221
224,65.64192490991452
225,40.825576654772014
226,84.06870014249898
227,98.17073403003386
228,95.85639862306428
229,98.07250964702702
230,60.206774049993044
231,56.840404415204134
232,76.94853438961417
233,66.3986718638424
234,79.42886051860336
235,72.83143996398913
236,73.08790869798852
237,47.92503111128129
238,51.57531577078694
239,66.52771623816521
240,56.86437724071734
241,51.89779224214716
242,60.28516516557471
243,43.64422945453164
244,35.07963789647286
245,46.76031530252766
246,47.63572850323771
247,70.28243043526494
248,48.116894068573316
249,75.7605421931645
250,81.03758720571332
251,85.82541684639357
252,95.09453256282923
253,77.90281170784041
254,82.0397987713496
255,56.18207724790142
256,71.69279140026478
257,66.55420808606225
258,53.83274693690099
259,47.737931140484605
260,67.10731973611587
261,61.423320795373066
262,81.39299031144152
263,80.1423403291436
264,46.99872992688149
265,66.69646431009906
266,54.232608389376274
267,55.061398021444035
268,43.84689584493115
269,52.24384350547456
270,60.569662061766344
271,54.54348856041627
272,72.62675129663441
273,71.35216191123024
274,97.91006292628815
275,92.61915669940258
276,91.1337523232208
277,87.16307191682817
278,77.30716575013157
279,84.97384082326755
280,60.88846577183803
281,73.1606127077768
282,69.15599238233365
283,71.93165722545697
284,88.76090075515924
285,72.57349141582786
286,68.18175056516452
287,56.4961771508689
288,56.469135337663346
289,55.79544704356274
290,49.7613415507135
291,42.85320029155749
292,53.149380717934505
293,66.89729841728615
294,39.597535290919886
295,59.51082499614801
296,54.78298806472891
297,80.65405851474286
298,74.60564335193573
299,59.034899608585235
300,62.23583495256034
301,78.10805858903971
302,71.86900367471509
303,74.30827191963459
304,72.73645899943408
305,74.97867798757784
306,94.84886414461779
307,78.25554832337788
308,71.53315961550354
309,65.37049358427635
310,83.12616310822081
311,75.96660012348144
312,57.96542035299868
313,52.50077394238057
314,50.71645839354301
315,65.32808098819928
316,69.98398005018453
317,62.08628225208977
318,41.54286723633474
319,47.02327739257511
320,69.74915835086209
321,67.62800759357532
322,79.17068632345915
323,77.03537047477633
324,72.03543755925466
325,76.88536944884919
326,65.880217806721
327,50.14921609149815
328,59.15608565866439
329,69.61461209247003
330,64.50010733582508
331,78.69151797475642
332,89.08822150589899
333,56.90401553678733
334,97.05058137618386
335,57.29929562654278
336,58.76943056203988
337,65.04423900038945
338,42.91628291395722
339,59.16653562227948
340,59.06979563818827
341,54.497663098513534
342,64.85903210472569
343,49.57631716986634
