hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,10.94,40.8,0.0,1.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,8143.11,0.0,0.0,7.44,28.69
1,11.12,42.09,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,8147.63,0.0,7.47,0.0,31.21
2,11.12,42.89,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,8152.15,0.0,7.43,0.0,27.7
3,11.04,43.18,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-6.32,-0.0,-7.66,0.0,0.0,8156.67,0.0,0.0,7.44,27.99
4,10.77,42.95,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,6.01,0.0,8161.19,0.0,7.44,0.0,28.16
5,10.52,43.16,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,14.84,0.0,8165.71,7.44,0.0,0.0,28.02
6,10.37,43.29,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,23.68,0.0,8170.23,0.0,0.0,7.45,29.0
7,10.22,43.4,0.49,1.18,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,32.51,0.0,8174.75,0.0,0.0,7.43,27.78
8,10.19,42.93,7.38,1.19,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,41.35,0.0,8179.27,0.0,0.0,7.47,31.14
9,10.06,41.0,19.11,1.31,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,50.18,0.0,8183.79,7.54,0.0,0.0,37.23
10,9.94,40.13,29.47,1.38,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,59.02,0.0,8188.31,0.0,0.0,7.57,40.06
11,9.99,41.15,33.73,1.38,0.0,0.0,0.0,0.0,0.0,-9.3,-11.71,-7.66,67.85,0.0,8192.83,0.0,0.0,7.61,43.68
12,10.1,41.35,32.55,1.29,0.0,0.0,0.0,0.0,0.0,-9.3,-20.08,-7.66,76.69,10.54,8197.35,0.0,0.0,7.64,46.73
13,10.22,41.21,25.23,1.36,0.0,0.0,0.0,0.0,0.0,-9.3,-16.54,-7.66,85.52,28.61,8201.87,7.62,0.0,0.0,44.52
14,10.35,40.76,14.91,1.25,0.0,0.0,0.0,0.0,0.0,-9.3,-13.25,-7.66,94.36,43.49,8206.39,7.54,0.0,0.0,37.07
15,10.48,41.62,4.27,1.27,0.0,0.0,0.0,0.0,0.0,-9.3,-7.22,-7.66,103.19,55.41,8210.91,7.5,0.0,0.0,33.46
16,10.59,42.29,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-9.3,-5.79,-7.66,112.03,61.91,8215.43,0.0,7.47,0.0,31.38
17,10.63,42.33,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-9.3,-5.09,-7.66,120.86,67.13,8219.94,0.0,7.48,0.0,32.25
18,10.57,41.68,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-9.3,-2.7,-7.66,129.7,71.71,8224.46,0.0,0.0,7.5,34.03
19,10.38,40.74,0.0,1.82,0.0,0.0,0.0,0.0,0.0,-8.26,-0.0,-7.66,138.53,74.14,8228.98,0.0,7.54,0.0,37.01
20,10.17,39.16,0.0,1.71,0.0,0.0,0.0,0.0,0.0,-3.02,-0.0,-7.66,146.38,74.14,8233.5,0.0,0.0,7.57,40.36
21,9.88,37.8,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-3.58,-0.0,-7.66,149.25,74.14,8238.02,0.0,0.0,7.55,37.94
22,9.51,36.71,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-4.4,-0.0,-7.66,152.65,74.14,8242.54,0.0,7.52,0.0,35.63
23,9.05,35.14,0.0,1.39,0.0,0.0,0.0,0.0,0.0,-6.62,-0.0,-7.66,156.83,74.14,8247.06,0.0,7.47,0.0,31.3
24,8.69,33.74,0.0,1.31,0.0,0.0,0.0,0.0,0.0,-3.93,-0.0,-7.66,163.12,74.14,8251.58,7.48,0.0,0.0,32.15
25,8.41,32.86,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-0.28,-0.0,-7.66,166.86,74.14,8256.1,0.0,7.51,0.0,34.47
26,8.11,32.04,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-1.69,-0.0,-7.66,167.13,74.14,8260.62,0.0,7.48,0.0,31.91
27,7.88,31.22,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-1.05,-0.0,-7.66,168.73,74.14,8265.14,0.0,0.0,7.48,31.55
28,7.59,31.07,0.0,1.16,0.0,0.0,0.0,0.0,0.0,-0.87,-0.0,-7.66,169.73,74.14,8269.66,0.0,0.0,7.47,31.29
29,7.17,30.31,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.94,-0.0,-7.66,170.56,74.14,8274.18,7.46,0.0,0.0,30.09
30,6.58,28.58,0.0,1.21,0.0,0.0,2.69,0.0,0.0,-0.0,-0.0,-7.66,171.45,74.14,8278.7,6.61,0.86,0.0,31.4
31,5.89,26.48,1.26,1.18,0.0,0.0,8.01,0.0,0.0,-0.0,-0.0,-7.66,168.46,74.14,8283.22,0.0,7.52,0.0,35.17
32,5.1,23.15,12.5,1.23,0.0,0.0,1.49,0.0,0.0,-0.0,-0.0,-7.66,159.56,74.14,8287.74,0.0,0.0,7.52,35.83
33,3.99,19.26,26.35,1.33,0.0,0.0,0.0,0.0,0.0,-3.84,-0.0,-7.66,157.9,74.14,8292.26,0.0,0.0,7.56,39.43
34,2.86,17.86,41.06,1.43,0.0,0.0,0.0,0.0,0.0,-4.13,-0.0,-7.66,161.55,74.14,8296.77,0.0,7.69,0.0,51.43
35,2.11,18.18,50.02,1.5,0.0,0.0,0.0,0.0,0.0,-8.21,-0.0,-7.66,165.47,74.14,8301.29,0.0,7.74,0.0,55.94
36,1.66,18.33,51.63,1.58,0.0,0.0,0.0,0.0,0.0,-5.97,-0.0,-7.66,173.27,74.14,8305.81,0.0,7.78,0.0,59.58
37,1.56,18.54,44.89,1.62,0.0,0.0,0.0,0.0,0.0,-1.11,-0.0,-7.66,178.94,74.14,8310.33,0.0,7.77,0.0,57.83
38,1.6,18.26,32.11,1.46,0.0,0.0,0.84,0.0,0.0,-0.0,-0.0,-0.0,180.0,74.14,8314.85,0.0,7.73,0.0,54.27
39,1.73,19.49,10.85,1.43,0.0,0.0,0.0,0.0,17.35,-0.0,-0.0,-0.0,179.07,74.14,8314.85,7.69,0.0,0.0,50.85
40,1.74,20.6,0.05,1.59,0.0,0.0,0.0,0.0,16.23,-0.0,-0.0,-0.0,179.07,74.14,8276.3,7.57,0.0,0.0,40.21
41,1.54,19.71,0.0,1.9,0.0,0.0,0.0,0.0,17.43,-0.0,-0.0,-0.0,179.07,74.14,8240.23,0.0,7.58,0.0,40.58
42,1.26,17.6,0.0,2.24,0.0,0.0,0.0,0.0,24.86,-0.0,-0.0,-0.0,179.07,74.14,8201.5,0.0,7.63,0.0,45.96
43,1.01,15.32,0.0,2.49,0.0,0.0,0.0,0.0,30.46,-0.0,-0.0,-0.0,179.07,74.14,8146.25,7.67,0.0,0.0,49.29
44,0.86,13.39,0.0,2.43,0.0,0.0,0.0,0.0,27.19,-0.0,-0.0,-0.0,179.07,74.14,8078.56,0.0,7.61,0.0,43.87
45,0.71,12.1,0.0,2.12,0.0,0.0,0.0,0.0,28.24,-0.0,-0.0,-0.0,179.07,74.14,8018.13,7.6,0.0,0.0,43.17
46,0.55,11.31,0.0,1.93,0.0,0.0,0.0,0.0,30.5,-0.0,-0.0,-0.0,179.07,74.14,7955.39,7.62,0.0,0.0,44.28
47,0.47,11.1,0.0,1.93,0.0,0.0,0.0,0.0,27.46,-0.0,-0.0,-0.0,179.07,74.14,7887.62,0.0,7.58,0.0,40.97
48,0.46,11.21,0.0,1.9,0.0,0.0,0.0,20.08,7.69,-0.0,-0.0,-0.0,179.07,74.14,7826.59,7.58,0.0,0.0,41.35
49,0.48,11.26,0.0,1.79,0.0,0.0,0.0,3.64,32.93,-0.0,-0.0,-0.0,179.07,53.0,7809.49,0.0,7.68,0.0,50.11
50,0.57,11.13,0.0,1.73,0.0,0.0,0.0,1.54,32.93,-0.0,-0.0,-0.0,179.07,49.17,7736.31,0.0,7.66,0.0,47.9
51,0.81,11.07,0.0,1.64,0.0,0.0,1.82,0.0,32.93,-0.0,-0.0,-0.0,179.07,47.54,7663.13,0.0,0.0,7.66,48.27
52,1.02,11.25,0.0,1.49,0.0,0.0,1.8,0.0,32.93,-0.0,-0.0,-0.0,177.04,47.54,7589.96,7.5,0.16,0.0,48.49
53,0.99,11.37,0.0,1.45,0.0,0.0,2.46,0.0,32.93,-0.0,-0.0,-0.0,175.05,47.54,7516.78,0.0,7.67,0.0,49.2
54,0.96,11.37,0.0,1.48,0.0,0.0,3.49,0.0,32.93,-0.0,-0.0,-0.0,172.31,47.54,7443.6,0.0,7.68,0.0,50.23
55,1.07,11.54,2.32,1.53,0.0,0.0,0.0,17.95,21.24,-0.0,-0.0,-0.0,168.44,47.54,7370.42,0.0,0.0,7.74,55.65
56,1.22,11.17,18.62,1.67,0.0,0.0,0.0,0.0,27.2,-0.0,-0.0,-0.0,168.44,28.65,7323.22,0.0,0.0,7.79,59.89
57,1.35,10.59,36.59,1.71,0.0,0.0,0.0,0.0,15.19,-0.0,-0.0,-0.0,168.44,28.65,7262.77,7.85,0.0,0.0,65.43
58,1.49,11.01,49.64,1.88,0.0,0.0,0.0,2.75,0.0,-0.0,-0.0,-0.0,168.44,28.65,7229.02,7.86,0.0,0.0,66.78
59,1.8,11.61,56.52,1.99,0.0,0.0,1.32,0.0,0.0,-0.0,-0.0,-0.0,168.44,25.76,7229.02,0.0,7.93,0.0,73.24
60,2.16,12.25,56.06,2.01,0.0,0.0,0.0,4.39,0.0,-0.0,-0.0,-0.0,166.97,25.76,7229.02,0.0,7.97,0.0,76.88
61,2.42,12.66,48.07,2.0,0.0,0.0,0.0,0.0,11.35,-0.0,-0.0,-0.0,166.97,21.14,7229.02,7.97,0.0,0.0,76.5
62,2.75,12.94,32.05,1.85,0.0,0.0,0.0,0.0,20.64,-0.0,-0.0,-0.0,166.97,21.14,7203.8,7.9,0.0,0.0,70.23
63,3.39,14.48,10.87,1.71,0.0,0.0,1.22,0.0,32.93,-0.0,-0.0,-0.0,166.97,21.14,7157.95,0.0,0.0,7.84,64.6
64,4.0,16.01,0.07,1.72,0.0,0.0,8.04,0.0,32.93,-0.0,-0.0,-0.0,165.61,21.14,7084.77,0.0,7.82,0.0,62.77
65,4.35,16.65,0.0,1.9,0.0,0.0,0.0,20.08,16.65,-0.0,-0.0,-0.0,156.68,21.14,7011.59,7.79,0.0,0.0,59.63
66,4.52,17.12,0.0,2.21,0.0,0.0,6.04,0.0,32.93,-0.0,-0.0,-0.0,156.68,0.0,6974.59,0.0,7.82,0.0,62.82
67,4.55,17.45,0.0,2.57,0.0,0.0,8.57,0.0,32.93,-0.0,-0.0,-0.0,149.97,0.0,6901.41,0.73,0.0,7.13,66.07
68,4.43,17.49,0.0,2.56,0.0,0.0,6.69,0.0,32.93,-0.0,-0.0,-0.0,140.44,0.0,6828.23,2.61,5.22,0.0,64.1
69,4.01,17.46,0.0,2.27,0.0,0.0,2.35,0.0,32.93,-0.0,-0.0,-0.0,133.01,0.0,6755.05,0.0,7.78,0.0,59.02
70,3.52,17.23,0.0,2.27,0.0,0.0,2.33,0.0,32.93,-0.0,-0.0,-0.0,130.41,0.0,6681.87,0.0,7.77,0.0,58.28
71,3.18,16.89,0.0,2.14,0.0,0.0,0.0,0.0,29.69,-0.0,-0.0,-0.0,127.82,0.0,6608.7,7.7,0.0,0.0,51.9
72,3.17,16.03,0.0,2.0,0.0,0.0,0.0,0.0,30.08,-0.0,-0.0,-0.0,127.82,0.0,6542.73,0.0,0.0,7.69,51.27
73,3.5,15.28,0.0,1.85,0.0,0.0,0.0,0.0,31.22,-0.0,-0.0,-0.0,127.82,0.0,6475.89,0.0,0.0,7.7,51.85
74,3.99,14.71,0.0,1.72,0.0,0.0,0.0,0.0,29.35,-0.0,-0.0,-0.0,127.82,0.0,6406.51,7.68,0.0,0.0,49.77
75,4.71,14.62,0.0,1.73,0.0,0.0,0.0,0.0,29.23,-0.0,-0.0,-0.0,127.82,0.0,6341.28,7.68,0.0,0.0,50.28
76,5.41,15.53,0.0,1.78,0.0,0.0,0.0,0.0,27.97,-0.0,-0.0,-0.0,127.82,0.0,6276.34,7.69,0.0,0.0,50.69
77,6.02,17.08,0.0,1.86,0.0,0.0,0.0,0.0,26.99,-0.0,-0.0,-0.0,127.82,0.0,6214.18,7.7,0.0,0.0,51.95
78,6.6,18.73,0.0,2.07,0.0,0.0,0.0,0.0,24.41,-0.0,-0.0,-0.0,127.82,0.0,6154.2,0.0,7.7,0.0,51.82
79,7.04,20.68,2.31,2.42,0.0,0.0,0.0,0.0,21.4,-0.0,-0.0,-0.0,127.82,0.0,6099.96,0.0,0.0,7.72,53.85
80,7.35,21.58,16.77,2.75,0.0,0.0,0.0,0.0,9.9,-0.0,-0.0,-0.0,127.82,0.0,6052.4,0.0,0.0,7.77,58.35
81,7.17,20.71,32.86,3.17,0.0,0.0,0.0,0.0,2.24,-0.0,-0.0,-0.0,127.82,0.0,6030.4,0.0,0.0,7.86,66.15
82,6.86,20.75,44.17,3.26,0.0,0.0,0.0,0.0,0.0,-4.35,-0.0,-0.0,127.82,0.0,6025.43,0.0,0.0,7.91,70.69
83,6.82,20.77,49.29,3.2,0.0,0.0,0.0,0.0,0.0,-4.79,-0.0,-0.0,131.95,0.0,6025.43,0.0,0.0,7.96,75.28
84,7.0,20.37,48.09,3.3,0.0,0.0,0.0,0.0,0.3,-0.0,-0.0,-0.0,136.5,0.0,6025.43,8.0,0.0,0.0,79.05
85,7.27,20.15,41.07,3.32,0.0,0.0,0.0,0.0,7.37,-0.0,-0.0,-0.0,136.5,0.0,6024.77,0.0,8.0,0.0,79.18
86,7.46,19.91,28.06,3.22,0.0,0.0,0.0,0.0,10.45,-0.0,-0.0,-0.0,136.5,0.0,6008.4,0.0,7.89,0.0,69.1
87,7.89,23.95,9.74,3.21,0.0,0.0,0.0,0.0,20.38,-0.0,-0.0,-0.0,136.5,0.0,5985.17,0.0,0.0,7.85,65.17
88,8.43,30.85,0.02,3.26,0.0,0.0,0.0,0.0,21.71,-0.0,-0.0,-0.0,136.5,0.0,5939.88,0.0,7.84,0.0,64.27
89,8.63,33.66,0.0,3.41,0.0,0.0,0.0,0.0,18.38,-0.0,-0.0,-0.0,136.5,0.0,5891.64,0.0,7.83,0.0,64.08
90,8.63,33.64,0.0,3.76,0.0,0.0,0.0,0.0,21.15,-0.0,-0.0,-0.0,136.5,0.0,5850.8,7.87,0.0,0.0,67.17
91,8.42,31.6,0.0,3.98,0.0,0.0,0.0,0.0,26.19,-0.0,-0.0,-0.0,136.5,0.0,5803.81,0.0,0.0,7.9,70.18
92,8.18,29.36,0.0,3.78,0.0,0.0,0.0,0.0,23.64,-0.0,-0.0,-0.0,136.5,0.0,5745.62,0.0,7.84,0.0,64.96
93,7.82,26.02,0.0,3.36,0.0,0.0,0.0,0.0,24.81,-0.0,-0.0,-0.0,136.5,0.0,5693.08,0.0,7.81,0.0,62.01
94,7.47,23.28,0.0,3.05,0.0,0.0,0.0,0.0,22.62,-0.0,-0.0,-0.0,136.5,0.0,5637.95,7.75,0.0,0.0,56.42
95,7.11,21.45,0.0,2.94,0.0,0.0,0.0,0.0,21.72,-0.0,-0.0,-0.0,136.5,0.0,5587.68,7.71,0.0,0.0,53.22
96,6.72,21.1,0.0,2.86,0.0,0.0,0.0,0.0,21.08,-0.0,-0.0,-0.0,136.5,0.0,5539.43,7.7,0.0,0.0,51.75
97,6.49,21.29,0.0,2.69,0.0,0.0,9.3,0.0,13.21,-0.0,-0.0,-0.0,136.5,0.0,5492.58,0.0,7.71,0.0,52.98
98,6.42,22.17,0.0,2.54,0.0,0.0,0.0,0.0,20.08,-0.0,-0.0,-0.0,126.17,0.0,5463.22,0.0,7.69,0.0,51.21
99,6.39,22.1,0.0,2.41,0.0,0.0,0.11,0.0,20.57,-0.0,-0.0,-0.0,126.17,0.0,5418.59,0.0,7.7,0.0,51.59
100,6.46,22.5,0.0,2.36,0.0,0.0,9.3,0.0,11.28,-0.0,-0.0,-0.0,126.05,0.0,5372.87,0.0,0.0,7.7,51.9
101,6.53,22.53,0.0,2.36,0.0,0.0,0.0,0.0,21.14,-0.0,-0.0,-0.0,115.71,0.0,5347.81,0.0,7.71,0.0,52.56
102,6.61,22.5,0.0,2.57,0.0,0.0,9.3,0.0,13.48,-0.0,-0.0,-0.0,115.71,0.0,5300.83,0.0,0.0,7.73,54.46
103,6.78,22.42,1.47,2.99,10.54,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,105.38,0.0,5270.87,0.0,5.26,2.46,53.5
104,6.87,21.47,13.61,3.41,7.54,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,95.05,0.0,5270.87,0.0,2.35,5.46,62.2
105,6.57,20.52,27.86,3.62,0.0,0.0,5.99,0.0,0.0,-0.0,-0.0,-0.0,84.71,0.0,5270.87,0.0,0.0,7.84,64.56
106,6.02,20.58,39.01,3.77,0.0,0.0,1.22,0.0,0.0,-0.0,-0.0,-0.0,78.06,0.0,5270.87,7.91,0.0,0.0,70.6
107,5.29,19.73,45.53,3.75,0.0,0.0,0.0,0.0,0.0,-1.41,-0.0,-0.0,76.7,0.0,5270.87,0.0,7.93,0.0,72.89
108,4.5,17.68,43.95,3.63,0.0,0.0,5.14,0.0,0.0,-0.0,-0.0,-0.0,78.04,0.0,5270.87,0.0,7.95,0.0,74.89
109,4.12,15.66,36.08,3.37,3.01,0.0,9.3,0.0,0.0,-0.0,-0.0,-0.0,72.33,0.0,5270.87,0.0,7.92,0.0,71.55
110,4.09,14.29,23.29,3.19,5.11,0.0,9.3,0.0,9.82,-0.0,-0.0,-0.0,62.0,0.0,5270.87,0.0,0.0,7.89,69.09
111,4.55,16.76,8.31,2.98,0.0,25.08,9.3,0.0,0.0,-0.0,-0.0,-0.0,51.67,0.0,5249.05,0.0,7.87,0.0,66.98
112,5.4,21.17,0.1,2.96,5.18,0.0,9.3,0.0,18.34,-0.0,-0.0,-0.0,41.33,0.0,5249.05,0.0,0.0,7.82,62.46
113,6.18,22.92,0.0,3.16,13.0,0.0,9.3,0.0,7.17,-0.0,-0.0,-0.0,31.0,0.0,5208.3,0.0,7.81,0.0,61.73
114,6.72,22.91,0.0,3.71,5.18,0.0,9.3,0.0,15.42,-0.0,-0.0,-0.0,20.67,0.0,5192.36,0.0,0.0,7.82,63.23
115,6.68,21.84,0.0,4.18,13.0,0.0,9.3,0.0,9.78,-0.0,-0.0,-0.0,10.33,0.0,5158.09,0.0,7.84,0.0,64.8
116,6.33,20.45,0.0,3.97,3.74,32.93,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,5136.35,0.0,0.0,7.87,67.42
117,5.94,19.02,0.0,3.6,13.0,0.0,0.0,0.0,20.53,-0.0,-0.0,-0.0,0.0,0.0,5136.35,7.81,0.0,0.0,62.09
118,5.53,17.71,0.0,3.39,13.0,0.0,0.0,0.0,17.32,-0.0,-0.0,-0.0,0.0,0.0,5090.72,0.0,7.76,0.0,56.95
119,5.16,16.73,0.0,3.24,0.0,0.0,0.0,0.0,27.49,-0.0,-0.0,-0.0,0.0,0.0,5052.23,7.71,0.0,0.0,52.62
120,4.94,16.31,0.0,3.03,13.0,0.0,0.0,0.0,14.92,-0.0,-0.0,-0.0,0.0,0.0,4991.13,7.7,0.0,0.0,52.2
121,5.0,16.17,0.0,2.67,13.0,0.0,0.0,0.0,16.35,-0.0,-0.0,-0.0,0.0,0.0,4957.96,7.71,0.0,0.0,53.19
122,5.34,16.09,0.0,2.7,13.0,0.0,0.0,0.0,18.66,-0.0,-0.0,-0.0,0.0,0.0,4921.63,0.0,7.74,0.0,55.79
123,5.85,16.17,0.0,2.65,0.0,0.0,0.0,0.0,32.15,-0.0,-0.0,-0.0,0.0,0.0,4880.16,0.0,7.75,0.0,56.81
124,6.34,16.62,0.0,2.67,0.0,0.0,0.0,0.0,29.7,-0.0,-0.0,-0.0,0.0,0.0,4808.73,7.74,0.0,0.0,55.33
125,6.76,17.53,0.0,2.64,0.0,0.0,0.0,0.0,26.27,-0.0,-0.0,-0.0,0.0,0.0,4742.72,0.0,0.0,7.71,53.2
126,7.12,18.87,0.0,2.79,0.0,0.0,0.0,0.0,23.31,-0.0,-0.0,-0.0,0.0,0.0,4684.35,7.7,0.0,0.0,52.09
127,7.24,19.85,0.42,3.09,0.0,0.0,0.0,0.0,32.35,-0.0,-0.0,-0.0,0.0,0.0,4632.54,7.82,0.0,0.0,62.96
128,7.17,19.76,8.66,3.44,0.0,0.0,0.0,0.0,27.26,-0.0,-0.0,-0.0,0.0,0.0,4560.64,0.0,7.86,0.0,66.29
129,6.76,18.6,20.94,3.59,0.0,0.0,0.0,0.0,21.76,-0.0,-0.0,-0.0,0.0,0.0,4500.06,0.0,7.92,0.0,71.65
130,6.4,18.76,30.25,3.61,0.0,0.0,0.0,0.0,18.14,-0.0,-0.0,-0.0,0.0,0.0,4451.7,0.0,7.98,0.0,77.16
131,6.26,18.97,34.4,3.81,13.0,0.0,0.0,0.0,7.17,-0.0,-0.0,-0.0,0.0,0.0,4411.39,8.05,0.0,0.0,83.61
132,6.31,18.59,33.28,3.77,0.0,0.0,0.0,0.0,22.2,-0.0,-0.0,-0.0,0.0,0.0,4395.45,8.05,0.0,0.0,84.15
133,6.59,18.74,27.67,3.55,0.0,0.0,0.0,0.0,20.79,-0.0,-0.0,-0.0,0.0,0.0,4346.12,0.0,0.0,7.98,77.33
134,7.07,19.36,17.51,3.38,0.0,0.0,0.0,0.0,21.24,-0.0,-0.0,-0.0,0.0,0.0,4299.91,0.0,7.88,0.0,68.56
135,7.83,23.62,5.56,3.4,0.0,0.0,0.0,0.0,26.03,-0.0,-0.0,-0.0,0.0,0.0,4252.71,7.86,0.0,0.0,66.45
136,8.55,29.27,0.03,3.37,0.0,0.0,0.0,0.0,22.7,-0.0,-0.0,-0.0,0.0,0.0,4194.86,7.83,0.0,0.0,63.93
137,8.81,30.42,0.0,3.6,13.0,0.0,0.0,0.0,10.23,-0.0,-0.0,-0.0,0.0,0.0,4144.41,7.86,0.0,0.0,66.06
138,8.68,29.13,0.0,4.12,0.0,0.0,0.0,0.0,28.07,-0.0,-0.0,-0.0,0.0,0.0,4121.68,7.9,0.0,0.0,69.99
139,8.33,27.0,0.0,4.24,13.0,0.0,0.0,0.0,15.4,-0.0,-0.0,-0.0,0.0,0.0,4059.31,7.88,0.0,0.0,67.97
140,7.8,24.8,0.0,4.08,0.98,32.93,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,4025.08,0.0,7.91,0.0,70.58
141,7.17,22.85,0.0,3.56,0.0,0.0,0.0,0.0,32.03,-0.0,-0.0,-0.0,0.0,0.0,4025.08,0.0,7.85,0.0,65.61
142,6.43,21.09,0.0,3.37,0.0,0.0,0.0,0.0,27.99,-0.0,-0.0,-0.0,0.0,0.0,3953.91,0.0,7.78,0.0,58.89
143,5.63,19.21,0.0,3.33,0.0,0.0,0.0,0.0,26.87,-0.0,-0.0,-0.0,0.0,0.0,3891.7,0.0,7.73,0.0,55.04
144,5.02,17.67,0.0,3.15,0.0,0.0,0.0,0.0,27.03,-0.0,-0.0,-0.0,0.0,0.0,3832.0,0.0,7.71,0.0,52.87
145,4.68,16.57,0.0,2.84,13.0,0.0,0.0,0.0,14.92,-0.0,-0.0,-0.0,0.0,0.0,3771.93,0.0,7.7,0.0,52.01
146,4.47,15.95,0.0,2.78,13.0,0.0,0.0,0.0,13.89,-0.0,-0.0,-0.0,0.0,0.0,3738.78,7.68,0.0,0.0,50.1
147,4.36,15.66,0.0,2.74,0.0,0.0,0.0,0.0,29.69,-0.0,-0.0,-0.0,0.0,0.0,3707.91,0.0,0.0,7.71,52.46
148,4.27,15.49,0.0,2.63,0.0,0.0,0.0,0.0,30.34,-0.0,-0.0,-0.0,0.0,0.0,3641.92,0.0,0.0,7.71,52.72
149,4.12,15.66,0.0,2.6,0.0,0.0,0.0,0.0,29.65,-0.0,-0.0,-0.0,0.0,0.0,3574.51,7.7,0.0,0.0,52.03
150,3.93,15.93,0.0,2.71,0.0,0.0,0.0,0.0,30.97,-0.0,-0.0,-0.0,0.0,0.0,3508.61,0.0,0.0,7.72,53.55
151,3.72,16.01,0.27,3.01,3.59,32.93,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,3439.79,7.78,0.0,0.0,59.53
152,3.52,15.31,6.65,3.32,2.5,32.93,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,3439.79,0.0,0.0,7.84,64.22
153,3.18,13.3,17.56,3.48,1.8,32.93,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,3439.79,7.92,0.0,0.0,72.25
154,2.61,12.48,27.79,3.91,0.0,0.0,0.0,0.0,25.95,-0.0,-0.0,-0.0,0.0,0.0,3439.79,0.0,0.0,7.93,72.74
155,2.13,11.72,32.98,3.99,0.0,0.0,0.0,0.0,23.38,-0.0,-0.0,-0.0,0.0,0.0,3382.12,0.0,7.95,0.0,74.19
156,1.92,11.28,31.86,3.96,0.0,0.0,0.0,0.0,25.1,-0.0,-0.0,-0.0,0.0,0.0,3330.17,7.94,0.0,0.0,74.12
157,2.06,11.61,26.25,3.77,0.0,0.0,0.0,0.0,26.82,-0.0,-0.0,-0.0,0.0,0.0,3274.39,0.0,7.9,0.0,70.52
158,2.55,13.18,15.0,3.39,13.0,0.0,0.0,0.0,15.6,-0.0,-0.0,-0.0,0.0,0.0,3214.78,0.0,7.82,0.0,62.72
159,3.5,18.07,3.7,3.25,0.0,0.0,0.0,0.0,31.22,-0.0,-0.0,-0.0,0.0,0.0,3180.12,0.0,7.79,0.0,59.75
160,4.5,23.83,0.01,3.29,0.0,0.0,0.0,0.0,27.16,-0.0,-0.0,-0.0,0.0,0.0,3110.73,0.0,7.78,0.0,58.78
161,5.11,26.87,0.0,3.48,13.0,0.0,0.0,0.0,9.82,-0.0,-0.0,-0.0,0.0,0.0,3050.39,0.0,7.77,0.0,58.28
162,5.22,26.96,0.0,3.95,13.0,0.0,0.0,0.0,10.99,-0.0,-0.0,-0.0,0.0,0.0,3028.56,0.0,7.79,0.0,60.13
163,4.97,25.47,0.0,4.13,0.0,0.0,0.0,0.0,27.91,-0.0,-0.0,-0.0,0.0,0.0,3004.13,7.82,0.0,0.0,62.48
164,4.59,23.26,0.0,4.17,0.0,0.0,0.0,0.0,30.68,-0.0,-0.0,-0.0,0.0,0.0,2942.11,0.0,7.82,0.0,62.7
165,4.17,21.41,0.0,3.89,0.0,0.0,0.0,0.0,26.67,-0.0,-0.0,-0.0,0.0,0.0,2873.93,7.75,0.0,0.0,56.14
166,3.79,20.79,0.0,3.82,0.0,0.0,0.0,0.0,26.93,-0.0,-0.0,-0.0,0.0,0.0,2814.65,0.0,0.0,7.74,55.34
167,3.6,20.27,0.0,3.91,0.0,0.0,0.0,0.0,24.23,-0.0,-0.0,-0.0,0.0,0.0,2754.8,0.0,7.7,0.0,52.02
168,3.66,20.62,0.0,3.83,0.0,0.0,0.0,0.0,22.11,-0.0,-0.0,-0.0,0.0,0.0,2700.95,0.0,0.0,7.68,50.22
