hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
58,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.78
59,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,73.24
60,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,76.88
61,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,76.5
62,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.23
63,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.6
64,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.77
65,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.63
66,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.82
67,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.07
68,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.1
69,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.02
70,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.28
71,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.9
72,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.27
73,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.85
74,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.77
75,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.28
76,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.69
77,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.95
78,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.82
79,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.85
80,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.35
81,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.15
82,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.69
83,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,75.28
84,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,79.05
85,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,79.18
86,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,69.1
87,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.17
88,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.27
89,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.08
90,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.17
91,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.18
92,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.96
93,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.01
94,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.42
95,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.22
96,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.75
97,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.98
98,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.21
99,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.59
100,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.9
101,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.56
102,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.46
103,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.5
104,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.2
105,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.56
106,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.6
107,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,72.89
108,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,74.89
109,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.55
110,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,69.09
111,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.98
112,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.46
113,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.73
114,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.23
115,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.8
116,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.42
117,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.09
118,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.95
119,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.62
120,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.2
121,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.19
122,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.79
123,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.81
124,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.33
125,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.2
126,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.09
127,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.96
128,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.29
129,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.65
130,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.16
131,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,83.61
132,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,84.15
133,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.33
134,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,68.56
135,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.45
136,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.93
137,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.06
138,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,69.99
139,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.97
140,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.58
141,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.61
142,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.89
143,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.04
144,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.87
145,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.01
146,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.1
147,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.46
148,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.72
149,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.03
150,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.55
151,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.53
152,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.22
153,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,72.25
154,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,72.74
155,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,74.19
156,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,74.12
157,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.52
158,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.72
159,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.75
160,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.78
161,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.28
162,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.13
163,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.48
164,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.7
165,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.14
166,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.34
167,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.02
168,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.22
169,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,49.39
170,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.92
171,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.49
172,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,44.48
173,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,43.48
174,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,44.65
175,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.7
176,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.44
177,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.61
178,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.1
179,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.63
180,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.01
181,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.35
182,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.01
183,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.39
184,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.95
185,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.28
186,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.95
187,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.18
188,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.68
189,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.06
190,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.95
191,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.26
192,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.46
193,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,38.94
194,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,37.96
195,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,37.35
196,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,37.23
197,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,34.71
198,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,39.42
199,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,36.48
200,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,41.82
201,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,47.36
202,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.82
203,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.69
204,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.45
205,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.05
206,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.67
207,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,42.98
208,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,40.35
209,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,42.69
210,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.93
211,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.99
212,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.55
213,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,44.59
214,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,43.64
215,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,40.56
216,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,37.94
217,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,48.89
218,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,45.6
219,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.31
220,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.44
221,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,46.47
222,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.03
223,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.36
224,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.83
225,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.67
226,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.14
227,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,81.93
228,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,83.55
229,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,81.58
230,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,75.07
231,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.61
232,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.1
233,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.52
234,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.67
235,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.72
236,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.89
237,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.95
238,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.9
239,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.17
240,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.07
241,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.27
242,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.86
243,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.78
244,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.81
245,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.27
246,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.45
247,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.08
248,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.71
249,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,68.51
250,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,75.48
251,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.53
252,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,80.41
253,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.94
254,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.46
255,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.02
256,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.84
257,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.9
258,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.76
259,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.1
260,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,68.34
261,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,63.21
262,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.23
263,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.61
264,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.06
265,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.66
266,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,55.47
267,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.59
268,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.86
269,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,54.99
270,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.86
271,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.75
272,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.94
273,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.14
274,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,80.36
275,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,84.66
276,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,86.42
277,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,85.58
278,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,81.06
279,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,75.34
280,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.48
281,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.61
282,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,69.51
283,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.23
284,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,68.59
285,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.14
286,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.43
287,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.39
288,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.18
289,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.75
290,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,57.05
291,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,52.29
292,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,50.67
293,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,53.96
294,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,51.31
295,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,58.09
296,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.67
297,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,75.84
298,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.12
299,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.7
300,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,74.17
301,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,73.52
302,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.23
303,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,70.89
304,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.75
305,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,68.54
306,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,72.24
307,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,74.26
308,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,71.01
309,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,68.39
310,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.13
311,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,65.5
312,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,64.24
313,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,62.87
314,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,61.3
315,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,56.31
316,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,59.66
317,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.07
318,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.43
319,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,60.45
320,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,66.1
321,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.97
322,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,78.41
323,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,79.09
324,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,77.03
325,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,73.92
326,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.66
327,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,0,0,67.19
