hour,offshore,onshore,pv,river,lake,biogas,phs,battery,methanation,Storage phs,Storage battery,Storage methanation,Stored phs,Stored battery,Stored methanation,reserve phs,reserve battery,reserve lake,Electricity demand
0,0.0,61.4,0.0,1.27,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9731.11,0.0,8.19,0.0,28.69
1,0.0,63.35,0.0,1.3,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9735.63,0.0,8.22,0.0,31.21
2,0.0,64.56,0.0,1.11,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9740.15,0.0,0.0,8.18,27.7
3,0.0,64.99,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9744.67,0.0,0.0,8.18,27.99
4,0.0,64.65,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9749.19,0.0,0.0,8.19,28.16
5,0.0,64.95,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9753.71,0.0,0.0,8.18,28.02
6,0.0,65.15,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9758.23,0.0,0.0,8.19,29.0
7,0.0,65.32,0.49,1.18,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9762.75,0.0,0.0,8.18,27.78
8,0.0,64.62,7.38,1.19,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9767.27,0.0,0.0,8.22,31.14
9,0.0,61.7,19.11,1.31,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9771.79,0.0,0.0,8.28,37.23
10,0.0,60.4,29.47,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9776.31,0.0,0.0,8.32,40.06
11,0.0,61.94,33.73,1.38,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9780.83,0.0,0.0,8.36,43.68
12,0.0,62.23,32.55,1.29,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9785.35,0.0,0.0,8.39,46.73
13,0.0,62.02,25.23,1.36,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.66,0.0,0.0,9789.86,0.0,0.0,8.36,44.52
14,0.0,61.35,14.91,1.25,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,0.0,0.0,9794.38,0.0,0.0,8.28,37.07
15,0.0,62.64,4.27,1.27,0.0,0.0,0.0,0.0,0.0,-8.2,-0.0,-7.66,8.84,0.0,9798.9,0.0,8.24,0.0,33.46
16,0.0,63.65,0.0,1.25,0.0,0.0,0.0,0.0,0.0,-9.3,-0.0,-7.66,16.63,0.0,9803.42,0.0,0.0,8.22,31.38
17,0.0,63.71,0.0,1.33,0.0,0.0,0.0,0.0,0.0,-9.3,-15.84,-7.66,25.46,0.0,9807.94,0.0,8.23,0.0,32.25
18,0.0,62.74,0.0,1.45,0.0,0.0,0.0,0.0,0.0,-9.3,-13.19,-7.66,34.3,14.26,9812.46,0.0,0.0,8.25,34.03
19,0.0,61.31,0.0,1.82,0.0,0.0,0.0,0.0,0.0,-9.3,-9.16,-7.66,43.13,26.13,9816.98,0.0,0.0,8.28,37.01
20,0.0,58.94,0.0,1.71,0.0,0.0,0.0,0.0,0.0,-9.3,-3.33,-7.66,51.97,34.37,9821.5,8.32,0.0,0.0,40.36
21,0.0,56.89,0.0,1.5,0.0,0.0,0.0,0.0,0.0,-9.3,-3.48,-7.66,60.8,37.37,9826.02,0.0,0.0,8.29,37.94
22,0.0,55.25,0.0,1.47,0.0,0.0,0.0,0.0,0.0,-9.3,-4.13,-7.66,69.64,40.51,9830.54,0.0,0.0,8.27,35.63
23,0.0,52.89,0.0,1.39,0.0,0.0,0.0,0.0,0.0,-9.3,-6.02,-7.66,78.47,44.23,9835.06,8.22,0.0,0.0,31.3
24,0.0,50.78,0.0,1.31,0.0,0.0,0.0,0.0,0.0,-9.3,-2.98,-7.66,87.31,49.64,9839.58,8.23,0.0,0.0,32.15
25,0.0,49.46,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-8.47,-0.0,-7.66,96.14,52.33,9844.1,0.0,8.25,0.0,34.47
26,0.0,48.23,0.0,1.1,0.0,0.0,0.0,0.0,0.0,-0.0,-9.76,-7.66,104.19,52.33,9848.62,0.0,8.23,0.0,31.91
27,0.0,47.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,-8.94,-0.0,-7.66,104.19,61.11,9853.14,0.0,0.0,8.22,31.55
28,0.0,46.77,0.0,1.16,0.0,0.0,0.0,0.0,0.0,-8.98,-0.0,-7.66,112.68,61.11,9857.66,0.0,8.22,0.0,31.29
29,0.0,45.62,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-9.08,-0.0,-7.66,121.21,61.11,9862.18,0.0,0.0,8.21,30.09
30,0.0,43.02,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-5.17,-0.0,-7.66,129.84,61.11,9866.69,0.0,0.0,8.22,31.4
31,0.0,39.86,1.26,1.18,0.0,0.0,0.52,0.0,0.0,-0.0,-0.0,-7.66,134.75,61.11,9871.21,0.0,8.26,0.0,35.17
32,0.0,34.84,12.5,1.23,0.0,0.0,0.0,0.0,0.0,-5.09,-0.0,-7.66,134.17,61.11,9875.73,0.0,0.0,8.27,35.83
33,0.0,28.98,26.35,1.33,0.0,0.0,0.0,0.0,0.0,-9.3,-0.27,-7.66,139.01,61.11,9880.25,0.0,0.0,8.31,39.43
34,0.0,26.87,41.06,1.43,0.0,0.0,0.0,0.0,0.0,-9.3,-0.98,-7.66,147.84,61.35,9884.77,0.0,0.0,8.44,51.43
35,0.0,27.37,50.02,1.5,0.0,0.0,0.0,0.0,0.0,-9.3,-5.99,-7.66,156.68,62.24,9889.29,8.49,0.0,0.0,55.94
36,0.0,27.59,51.63,1.58,0.0,0.0,0.0,0.0,0.0,-9.3,-4.26,-7.66,165.51,67.63,9893.81,8.53,0.0,0.0,59.58
37,0.0,27.9,44.89,1.62,0.0,0.0,0.0,0.0,0.0,-5.95,-2.97,-7.66,174.35,71.47,9898.33,0.0,8.51,0.0,57.83
38,0.0,27.48,32.11,1.46,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-6.78,180.0,74.14,9902.85,8.47,0.0,0.0,54.27
39,0.0,29.34,10.85,1.43,0.0,0.0,0.0,0.0,9.24,-0.0,-0.0,-0.0,180.0,74.14,9906.85,0.0,0.0,8.43,50.85
40,0.0,31.01,0.05,1.59,0.0,0.0,0.0,0.0,7.56,-0.0,-0.0,-0.0,180.0,74.14,9886.32,0.0,8.32,0.0,40.21
41,0.0,29.66,0.0,1.9,0.0,0.0,0.0,0.0,9.02,-0.0,-0.0,-0.0,180.0,74.14,9869.52,0.0,8.32,0.0,40.58
42,0.0,26.48,0.0,2.24,0.0,0.0,0.0,0.0,17.23,-0.0,-0.0,-0.0,180.0,74.14,9849.48,0.0,0.0,8.38,45.96
43,0.0,23.06,0.0,2.49,0.0,0.0,0.0,0.0,23.73,-0.0,-0.0,-0.0,180.0,74.14,9811.19,0.0,8.42,0.0,49.29
44,0.0,20.15,0.0,2.43,0.0,0.0,0.0,0.0,21.29,-0.0,-0.0,-0.0,180.0,74.14,9758.45,8.36,0.0,0.0,43.87
45,0.0,18.22,0.0,2.12,0.0,0.0,0.0,0.0,22.83,-0.0,-0.0,-0.0,180.0,74.14,9711.14,0.0,0.0,8.35,43.17
46,0.0,17.02,0.0,1.93,0.0,0.0,0.0,0.0,25.34,-0.0,-0.0,-0.0,180.0,74.14,9660.41,0.0,8.36,0.0,44.28
47,0.0,16.71,0.0,1.93,0.0,0.0,0.0,0.0,22.33,-0.0,-0.0,-0.0,180.0,74.14,9604.1,8.33,0.0,0.0,40.97
48,0.0,16.87,0.0,1.9,0.0,0.0,0.0,0.0,22.57,-0.0,-0.0,-0.0,180.0,74.14,9554.47,0.0,8.33,0.0,41.35
49,0.0,16.95,0.0,1.79,0.0,0.0,0.0,0.0,31.37,-0.0,-0.0,-0.0,180.0,74.14,9504.31,0.0,8.43,0.0,50.11
50,0.0,16.75,0.0,1.73,0.0,0.0,0.0,0.0,29.42,-0.0,-0.0,-0.0,180.0,74.14,9434.6,0.0,0.0,8.4,47.9
51,0.0,16.66,0.0,1.64,0.0,0.0,0.0,0.0,29.97,-0.0,-0.0,-0.0,180.0,74.14,9369.22,0.0,0.0,8.41,48.27
52,0.0,16.94,0.0,1.49,0.0,0.0,0.0,0.0,30.06,-0.0,-0.0,-0.0,180.0,74.14,9302.62,0.0,8.41,0.0,48.49
53,0.0,17.12,0.0,1.45,0.0,0.0,0.0,0.0,30.63,-0.0,-0.0,-0.0,180.0,74.14,9235.82,0.0,0.0,8.42,49.2
54,0.0,17.11,0.0,1.48,0.0,0.0,0.0,0.0,31.63,-0.0,-0.0,-0.0,180.0,74.14,9167.74,0.0,0.0,8.43,50.23
55,0.0,17.37,2.32,1.53,0.0,0.0,1.5,0.0,32.93,-0.0,-0.0,-0.0,180.0,74.14,9097.45,0.0,0.0,8.49,55.65
56,0.0,16.82,18.62,1.67,0.0,0.0,1.98,0.0,20.8,-0.0,-0.0,-0.0,178.34,74.14,9024.27,0.0,8.53,0.0,59.89
57,0.0,15.93,36.59,1.71,0.0,0.0,0.0,0.0,11.19,-0.0,-0.0,-0.0,176.14,74.14,8978.04,0.0,0.0,8.59,65.43
58,0.0,16.57,49.64,1.88,0.0,0.0,0.0,0.0,0.0,-1.32,-0.0,-0.0,176.14,74.14,8953.16,8.61,0.0,0.0,66.78
59,0.0,17.48,56.52,1.99,0.0,0.0,0.0,0.0,0.0,-2.74,-0.0,-0.0,177.39,74.14,8953.16,0.0,0.0,8.68,73.24
60,0.0,18.44,56.06,2.01,0.0,0.0,0.36,0.0,0.0,-0.0,-0.0,-0.0,180.0,74.14,8953.16,0.0,0.0,8.72,76.88
61,0.0,19.05,48.07,2.0,0.0,0.0,0.58,0.0,6.8,-0.0,-0.0,-0.0,179.59,74.14,8953.16,8.72,0.0,0.0,76.5
62,0.0,19.48,32.05,1.85,0.0,0.0,0.0,0.0,16.85,-0.0,-0.0,-0.0,178.95,74.14,8938.06,0.0,0.0,8.65,70.23
63,0.0,21.79,10.87,1.71,0.0,0.0,0.71,0.0,29.51,-0.0,-0.0,-0.0,178.95,74.14,8900.62,8.59,0.0,0.0,64.6
64,0.0,24.1,0.07,1.72,0.0,0.0,3.95,0.0,32.93,-0.0,-0.0,-0.0,178.15,74.14,8835.05,5.35,0.0,3.22,62.77
65,0.0,25.05,0.0,1.9,0.0,0.0,0.0,0.0,32.68,-0.0,-0.0,-0.0,173.76,74.14,8761.87,0.0,0.0,8.53,59.63
66,0.0,25.77,0.0,2.21,0.0,0.0,1.91,0.0,32.93,-0.0,-0.0,-0.0,173.76,74.14,8689.25,0.0,8.57,0.0,62.82
67,0.0,26.27,0.0,2.57,0.0,0.0,4.3,0.0,32.93,-0.0,-0.0,-0.0,171.63,74.14,8616.07,0.0,8.6,0.0,66.07
68,0.0,26.32,0.0,2.56,0.0,0.0,2.29,0.0,32.93,-0.0,-0.0,-0.0,166.85,74.14,8542.9,7.01,0.0,1.57,64.1
69,0.0,26.27,0.0,2.27,0.0,0.0,0.0,0.0,30.47,-0.0,-0.0,-0.0,164.31,74.14,8469.72,0.0,8.52,0.0,59.02
70,0.0,25.94,0.0,2.27,0.0,0.0,0.0,0.0,30.08,-0.0,-0.0,-0.0,164.31,74.14,8402.0,0.0,0.0,8.52,58.28
71,0.0,25.42,0.0,2.14,0.0,0.0,0.0,0.0,24.33,-0.0,-0.0,-0.0,164.31,74.14,8335.17,0.0,8.45,0.0,51.9
72,0.0,24.13,0.0,2.0,0.0,0.0,0.0,0.0,25.15,-0.0,-0.0,-0.0,164.31,74.14,8281.09,0.0,8.44,0.0,51.27
73,0.0,23.0,0.0,1.85,0.0,0.0,0.0,0.0,27.01,-0.0,-0.0,-0.0,164.31,74.14,8225.2,0.0,0.0,8.45,51.85
74,0.0,22.14,0.0,1.72,0.0,0.0,0.0,0.0,25.91,-0.0,-0.0,-0.0,164.31,74.14,8165.18,0.0,8.42,0.0,49.77
75,0.0,22.0,0.0,1.73,0.0,0.0,0.0,0.0,26.55,-0.0,-0.0,-0.0,164.31,74.14,8107.6,0.0,8.43,0.0,50.28
76,0.0,23.37,0.0,1.78,0.0,0.0,0.0,0.0,25.53,-0.0,-0.0,-0.0,164.31,74.14,8048.6,0.0,0.0,8.43,50.69
77,0.0,25.71,0.0,1.86,0.0,0.0,0.0,0.0,24.38,-0.0,-0.0,-0.0,164.31,74.14,7991.86,0.0,0.0,8.45,51.95
78,0.0,28.19,0.0,2.07,0.0,0.0,0.0,0.0,21.55,-0.0,-0.0,-0.0,164.31,74.14,7937.67,0.0,8.45,0.0,51.82
79,0.0,31.13,2.31,2.42,0.0,0.0,2.6,0.0,15.4,-0.0,-0.0,-0.0,164.31,74.14,7889.77,0.0,8.47,0.0,53.85
80,0.0,32.48,16.77,2.75,0.0,0.0,0.78,0.0,5.57,-0.0,-0.0,-0.0,161.42,74.14,7855.56,8.52,0.0,0.0,58.35
81,0.0,31.18,32.86,3.17,0.0,0.0,0.0,0.0,0.0,-1.05,-0.0,-0.0,160.55,74.14,7843.18,8.6,0.0,0.0,66.15
82,0.0,31.23,44.17,3.26,0.0,0.0,0.0,0.0,0.0,-7.96,-0.0,-0.0,161.55,74.14,7843.18,0.0,0.0,8.65,70.69
83,0.0,31.25,49.29,3.2,0.0,0.0,0.0,0.0,0.0,-8.46,-0.0,-0.0,169.12,74.14,7843.18,8.7,0.0,0.0,75.28
84,0.0,30.65,48.09,3.3,0.0,0.0,0.0,0.0,0.0,-2.99,-0.0,-0.0,177.16,74.14,7843.18,0.0,0.0,8.74,79.05
85,0.0,30.33,41.07,3.32,0.0,0.0,0.0,0.0,4.46,-0.0,-0.0,-0.0,180.0,74.14,7843.18,0.0,0.0,8.75,79.18
86,0.0,29.97,28.06,3.22,0.0,0.0,0.0,0.0,7.86,-0.0,-0.0,-0.0,180.0,74.14,7833.27,0.0,8.64,0.0,69.1
87,0.0,36.05,9.74,3.21,0.0,0.0,0.0,0.0,16.17,-0.0,-0.0,-0.0,180.0,74.14,7815.81,0.0,0.0,8.59,65.17
88,0.0,46.44,0.02,3.26,0.0,0.0,0.0,0.0,14.55,-0.0,-0.0,-0.0,180.0,74.14,7779.87,0.0,8.58,0.0,64.27
89,0.0,50.66,0.0,3.41,0.0,0.0,0.0,0.0,10.01,-0.0,-0.0,-0.0,180.0,74.14,7747.53,0.0,8.58,0.0,64.08
90,0.0,50.62,0.0,3.76,0.0,0.0,0.0,0.0,12.79,-0.0,-0.0,-0.0,180.0,74.14,7725.28,0.0,8.61,0.0,67.17
91,0.0,47.55,0.0,3.98,0.0,0.0,0.0,0.0,18.65,-0.0,-0.0,-0.0,180.0,74.14,7696.86,0.0,8.65,0.0,70.18
92,0.0,44.19,0.0,3.78,0.0,0.0,0.0,0.0,16.99,-0.0,-0.0,-0.0,180.0,74.14,7655.43,0.0,8.59,0.0,64.96
93,0.0,39.17,0.0,3.36,0.0,0.0,0.0,0.0,19.48,-0.0,-0.0,-0.0,180.0,74.14,7617.67,0.0,8.56,0.0,62.01
94,0.0,35.04,0.0,3.05,0.0,0.0,0.0,0.0,18.33,-0.0,-0.0,-0.0,180.0,74.14,7574.37,0.0,0.0,8.5,56.42
95,0.0,32.28,0.0,2.94,0.0,0.0,0.0,0.0,17.99,-0.0,-0.0,-0.0,180.0,74.14,7533.64,0.0,8.46,0.0,53.22
96,0.0,31.75,0.0,2.86,0.0,0.0,0.0,0.0,17.14,-0.0,-0.0,-0.0,180.0,74.14,7493.66,0.0,8.44,0.0,51.75
97,0.0,32.05,0.0,2.69,0.0,0.0,0.0,0.0,18.25,-0.0,-0.0,-0.0,180.0,74.14,7455.56,0.0,0.0,8.46,52.98
98,0.0,33.36,0.0,2.54,0.0,0.0,0.0,0.0,15.3,-0.0,-0.0,-0.0,180.0,74.14,7415.02,0.0,0.0,8.44,51.21
99,0.0,33.26,0.0,2.41,0.0,0.0,0.0,0.0,15.92,-0.0,-0.0,-0.0,180.0,74.14,7381.01,0.0,8.44,0.0,51.59
100,0.0,33.86,0.0,2.36,0.0,0.0,0.0,0.0,15.67,-0.0,-0.0,-0.0,180.0,74.14,7345.64,0.0,0.0,8.45,51.9
101,0.0,33.91,0.0,2.36,0.0,0.0,0.85,0.0,15.44,-0.0,-0.0,-0.0,180.0,74.14,7310.81,8.45,0.0,0.0,52.56
102,0.0,33.86,0.0,2.57,0.0,0.0,3.28,0.0,14.75,-0.0,-0.0,-0.0,179.06,74.14,7276.5,0.0,8.47,0.0,54.46
103,0.0,33.74,1.47,2.99,0.0,0.0,0.84,0.0,14.46,-0.0,-0.0,-0.0,175.42,74.14,7243.72,8.46,0.0,0.0,53.5
104,0.0,32.32,13.61,3.41,0.0,0.0,0.74,0.0,12.12,-0.0,-0.0,-0.0,174.49,74.14,7211.58,8.56,0.0,0.0,62.2
105,0.0,30.88,27.86,3.62,0.0,0.0,2.2,0.0,0.0,-0.0,-0.0,-0.0,173.67,74.14,7184.65,0.0,0.0,8.59,64.56
106,0.0,30.97,39.01,3.77,0.0,0.0,0.0,0.0,0.0,-3.16,-0.0,-0.0,171.22,74.14,7184.65,8.65,0.0,0.0,70.6
107,0.0,29.69,45.53,3.75,0.0,0.0,0.0,0.0,0.0,-6.08,-0.0,-0.0,174.22,74.14,7184.65,0.0,8.68,0.0,72.89
108,0.0,26.61,43.95,3.63,0.0,0.0,0.0,0.0,0.71,-0.0,-0.0,-0.0,180.0,74.14,7184.65,0.0,8.7,0.0,74.89
109,0.0,23.57,36.08,3.37,0.0,0.0,0.0,0.0,8.53,-0.0,-0.0,-0.0,180.0,74.14,7183.08,0.0,8.66,0.0,71.55
110,0.0,21.51,23.29,3.19,0.0,0.0,0.0,0.0,21.11,-0.0,-0.0,-0.0,180.0,74.14,7164.13,0.0,8.64,0.0,69.09
111,0.0,25.23,8.31,2.98,0.0,0.0,0.0,0.0,30.46,-0.0,-0.0,-0.0,180.0,74.14,7117.22,0.0,8.61,0.0,66.98
112,0.0,31.87,0.1,2.96,0.0,0.0,0.0,0.0,27.53,-0.0,-0.0,-0.0,180.0,74.14,7049.53,0.0,0.0,8.56,62.46
113,0.0,34.5,0.0,3.16,0.0,0.0,0.0,0.0,24.08,-0.0,-0.0,-0.0,180.0,74.14,6988.36,0.0,8.55,0.0,61.73
114,0.0,34.49,0.0,3.71,0.0,0.0,0.0,0.0,25.04,-0.0,-0.0,-0.0,180.0,74.14,6934.85,0.0,8.57,0.0,63.23
115,0.0,32.88,0.0,4.18,0.0,0.0,0.0,0.0,27.74,-0.0,-0.0,-0.0,180.0,74.14,6879.21,0.0,0.0,8.59,64.8
116,0.0,30.77,0.0,3.97,0.0,0.0,0.0,0.0,32.67,-0.0,-0.0,-0.0,180.0,74.14,6817.57,0.0,8.62,0.0,67.42
117,0.0,28.63,0.0,3.6,0.0,0.0,0.0,0.0,29.86,-0.0,-0.0,-0.0,180.0,74.14,6744.97,8.56,0.0,0.0,62.09
118,0.0,26.66,0.0,3.39,0.0,0.0,0.0,0.0,26.91,-0.0,-0.0,-0.0,180.0,74.14,6678.61,0.0,8.5,0.0,56.95
119,0.0,25.17,0.0,3.24,0.0,0.0,0.0,0.0,24.2,-0.0,-0.0,-0.0,180.0,74.14,6618.81,0.0,0.0,8.45,52.62
120,0.0,24.55,0.0,3.03,0.0,0.0,0.0,0.0,24.62,-0.0,-0.0,-0.0,180.0,74.14,6565.03,0.0,8.45,0.0,52.2
121,0.0,24.34,0.0,2.67,0.0,0.0,0.0,0.0,26.18,-0.0,-0.0,-0.0,180.0,74.14,6510.31,0.0,0.0,8.46,53.19
122,0.0,24.21,0.0,2.7,0.0,0.0,0.0,0.0,28.88,-0.0,-0.0,-0.0,180.0,74.14,6452.13,0.0,8.49,0.0,55.79
123,0.0,24.34,0.0,2.65,0.0,0.0,0.0,0.0,29.83,-0.0,-0.0,-0.0,180.0,74.14,6387.96,0.0,0.0,8.5,56.81
124,0.0,25.01,0.0,2.67,0.0,0.0,0.0,0.0,27.65,-0.0,-0.0,-0.0,180.0,74.14,6321.67,8.48,0.0,0.0,55.33
125,0.0,26.38,0.0,2.64,0.0,0.0,0.0,0.0,24.18,-0.0,-0.0,-0.0,180.0,74.14,6260.23,8.46,0.0,0.0,53.2
126,0.0,28.4,0.0,2.79,0.0,0.0,0.0,0.0,20.9,-0.0,-0.0,-0.0,180.0,74.14,6206.5,0.0,8.45,0.0,52.09
127,0.0,29.88,0.42,3.09,0.0,0.0,0.0,0.0,29.57,-0.0,-0.0,-0.0,180.0,74.14,6160.05,0.0,0.0,8.57,62.96
128,0.0,29.73,8.66,3.44,0.0,0.0,0.0,0.0,24.46,-0.0,-0.0,-0.0,180.0,74.14,6094.34,0.0,0.0,8.6,66.29
129,0.0,28.0,20.94,3.59,0.0,0.0,0.0,0.0,19.12,-0.0,-0.0,-0.0,180.0,74.14,6039.99,0.0,0.0,8.66,71.65
130,0.0,28.23,30.25,3.61,0.0,0.0,0.0,0.0,15.07,-0.0,-0.0,-0.0,180.0,74.14,5997.49,8.72,0.0,0.0,77.16
131,0.0,28.56,34.4,3.81,0.0,0.0,0.0,0.0,16.85,-0.0,-0.0,-0.0,180.0,74.14,5964.01,0.0,8.79,0.0,83.61
132,0.0,27.99,33.28,3.77,0.0,0.0,0.0,0.0,19.12,-0.0,-0.0,-0.0,180.0,74.14,5926.57,0.0,0.0,8.8,84.15
133,0.0,28.2,27.67,3.55,0.0,0.0,0.0,0.0,17.92,-0.0,-0.0,-0.0,180.0,74.14,5884.09,8.73,0.0,0.0,77.33
134,0.0,29.14,17.51,3.38,0.0,0.0,0.0,0.0,18.53,-0.0,-0.0,-0.0,180.0,74.14,5844.28,0.0,0.0,8.63,68.56
135,0.0,35.55,5.56,3.4,0.0,0.0,0.0,0.0,21.93,-0.0,-0.0,-0.0,180.0,74.14,5803.09,0.0,8.61,0.0,66.45
136,0.0,44.06,0.03,3.37,0.0,0.0,0.0,0.0,16.47,-0.0,-0.0,-0.0,180.0,74.14,5754.36,0.0,0.0,8.58,63.93
137,0.0,45.78,0.0,3.6,0.0,0.0,0.0,0.0,16.67,-0.0,-0.0,-0.0,180.0,74.14,5717.76,0.0,8.6,0.0,66.06
138,0.0,43.84,0.0,4.12,0.0,0.0,0.0,0.0,22.03,-0.0,-0.0,-0.0,180.0,74.14,5680.71,8.65,0.0,0.0,69.99
139,0.0,40.63,0.0,4.24,0.0,0.0,0.0,0.0,23.1,-0.0,-0.0,-0.0,180.0,74.14,5631.75,0.0,8.62,0.0,67.97
140,0.0,37.32,0.0,4.08,0.0,0.0,0.0,0.0,29.19,-0.0,-0.0,-0.0,180.0,74.14,5580.42,0.0,8.65,0.0,70.58
141,0.0,34.39,0.0,3.56,0.0,0.0,0.0,0.0,27.66,-0.0,-0.0,-0.0,180.0,74.14,5515.56,8.6,0.0,0.0,65.61
142,0.0,31.75,0.0,3.37,0.0,0.0,0.0,0.0,23.77,-0.0,-0.0,-0.0,180.0,74.14,5454.11,0.0,8.52,0.0,58.89
143,0.0,28.91,0.0,3.33,0.0,0.0,0.0,0.0,22.8,-0.0,-0.0,-0.0,180.0,74.14,5401.29,0.0,8.48,0.0,55.04
144,0.0,26.6,0.0,3.15,0.0,0.0,0.0,0.0,23.12,-0.0,-0.0,-0.0,180.0,74.14,5350.63,0.0,0.0,8.46,52.87
145,0.0,24.94,0.0,2.84,0.0,0.0,0.0,0.0,24.23,-0.0,-0.0,-0.0,180.0,74.14,5299.25,0.0,0.0,8.45,52.01
146,0.0,24.01,0.0,2.78,0.0,0.0,0.0,0.0,23.31,-0.0,-0.0,-0.0,180.0,74.14,5245.41,0.0,8.43,0.0,50.1
147,0.0,23.58,0.0,2.74,0.0,0.0,0.0,0.0,26.15,-0.0,-0.0,-0.0,180.0,74.14,5193.61,0.0,8.45,0.0,52.46
148,0.0,23.31,0.0,2.63,0.0,0.0,0.0,0.0,26.78,-0.0,-0.0,-0.0,180.0,74.14,5135.51,0.0,8.46,0.0,52.72
149,0.0,23.57,0.0,2.6,0.0,0.0,0.0,0.0,25.87,-0.0,-0.0,-0.0,180.0,74.14,5076.0,0.0,8.45,0.0,52.03
150,0.0,23.98,0.0,2.71,0.0,0.0,0.0,0.0,26.85,-0.0,-0.0,-0.0,180.0,74.14,5018.52,0.0,0.0,8.46,53.55
151,0.0,24.09,0.27,3.01,0.0,0.0,0.0,0.0,32.15,-0.0,-0.0,-0.0,180.0,74.14,4958.84,0.0,0.0,8.53,59.53
152,0.0,23.05,6.65,3.32,0.0,0.0,0.0,0.0,31.21,-0.0,-0.0,-0.0,180.0,74.14,4887.4,0.0,8.58,0.0,64.22
153,0.0,20.02,17.56,3.48,0.0,0.0,0.0,0.0,31.19,-0.0,-0.0,-0.0,180.0,74.14,4818.04,0.0,8.67,0.0,72.25
154,0.0,18.78,27.79,3.91,0.0,0.0,0.0,0.0,22.25,-0.0,-0.0,-0.0,180.0,74.14,4748.72,0.0,0.0,8.68,72.74
155,0.0,17.64,32.98,3.99,0.0,0.0,0.0,0.0,19.59,-0.0,-0.0,-0.0,180.0,74.14,4699.27,0.0,8.69,0.0,74.19
156,0.0,16.97,31.86,3.96,0.0,0.0,0.0,0.0,21.33,-0.0,-0.0,-0.0,180.0,74.14,4655.75,0.0,0.0,8.69,74.12
157,0.0,17.48,26.25,3.77,0.0,0.0,0.0,0.0,23.02,-0.0,-0.0,-0.0,180.0,74.14,4608.35,0.0,8.65,0.0,70.52
158,0.0,19.84,15.0,3.39,0.0,0.0,0.0,0.0,24.49,-0.0,-0.0,-0.0,180.0,74.14,4557.19,0.0,0.0,8.57,62.72
159,0.0,27.2,3.7,3.25,0.0,0.0,0.0,0.0,25.6,-0.0,-0.0,-0.0,180.0,74.14,4502.77,0.0,0.0,8.53,59.75
160,0.0,35.87,0.01,3.29,0.0,0.0,0.0,0.0,19.62,-0.0,-0.0,-0.0,180.0,74.14,4445.89,0.0,8.52,0.0,58.78
161,0.0,40.45,0.0,3.48,0.0,0.0,0.0,0.0,14.35,-0.0,-0.0,-0.0,180.0,74.14,4402.29,0.0,8.52,0.0,58.28
162,0.0,40.58,0.0,3.95,0.0,0.0,0.0,0.0,15.6,-0.0,-0.0,-0.0,180.0,74.14,4370.4,0.0,8.54,0.0,60.13
163,0.0,38.33,0.0,4.13,0.0,0.0,0.0,0.0,20.02,-0.0,-0.0,-0.0,180.0,74.14,4335.74,0.0,8.56,0.0,62.48
164,0.0,35.0,0.0,4.17,0.0,0.0,0.0,0.0,23.53,-0.0,-0.0,-0.0,180.0,74.14,4291.24,0.0,8.56,0.0,62.7
165,0.0,32.22,0.0,3.89,0.0,0.0,0.0,0.0,20.03,-0.0,-0.0,-0.0,180.0,74.14,4238.96,0.0,8.49,0.0,56.14
166,0.0,31.28,0.0,3.82,0.0,0.0,0.0,0.0,20.23,-0.0,-0.0,-0.0,180.0,74.14,4194.44,0.0,8.48,0.0,55.34
167,0.0,30.52,0.0,3.91,0.0,0.0,0.0,0.0,17.59,-0.0,-0.0,-0.0,180.0,74.14,4149.5,0.0,8.45,0.0,52.02
168,0.0,31.04,0.0,3.83,0.0,0.0,0.0,0.0,15.35,-0.0,-0.0,-0.0,180.0,74.14,4110.4,0.0,8.43,0.0,50.22
